id,text
800,Göknet abone numaramız olan 3399393001 ile kayıtlı müşteriyim. Bu yazıyı yaşadığımız ciddi sorunlara dair sizleri bilgilendirmek ve bir çözüm bulmak amacıyla yazmaktayım. Çünkü hiç muhatap benimle ilgilenmedi müşteri temsilci THH kararım olduğu için bağıran oldu bilgi bile paylaşmadılar kişisel veri kanunlarına aykırı davrandılar benim kendi bilgilerimi paylaşmadılar reddettiler hepsi ses kayıtların da var onu dökümünü de almadım.\nNisan 2023 tarihinde ikamet ettiğim konutumuzda Türk Telekom kablolarının hasarlandığını gözlemledik. O günden itibaren internet hizmetimiz kesintiye uğradı ve bu süre zarfında herhangi bir onarım veya çözüm çalışması yapılmadı.\nMüşteri hizmetlerinizle defalarca iletişime geçmemize rağmen her seferinde \
801,Balıkesir Hakser Turizm'den bilet aldım. Otobüse 10 dakika kala otobüsün 3 saat gecikeceği mesajı geldi. Oradaki yazıhaneye gidip biletimizi iptal etmemizi istediğimizde bize bunun mümkün olmadığı söylendi. 'Biz bir şey yapamayız yetkili değiliz' dediler. O zaman yetkililerle görüşmeleri gerektiğini bu hatayla benim değil onların uğraşması gerektiğini söylememe rağmen oradaki bayan arkadaş 'Beğenmiyorsanız bir daha almazsınız' söyleminde bulundu. Tüketici Mahkemesi'ne başvuracağım. Hem sabahki işime geç kalmamı hem daha pahalıya bilet almamı hem de tartışmamı sağladılar. Aslında güzelce konuşulup çözülebilirdi ama yazıhanelerindeki o iş bilmez bayan arkadaş yüzünden konuyu uzatacağım. Tarih 20.06.2024 saat 00.15 civarlarında çalışan bayan arkadaştan şikayetçiyim. Oradaki beyefendiye de teşekkür ederim. Bana öyle kimse üstten konuşamaz. Herkes işini yapacak. Kavga etmediysem saygımdandır. Orası babasının yeri değil. Babasının yeri ise ona göre hareket edebiliriz. İyi günler.
802,@pegasusdestek sizinle yaptigim son ucusta yer ekibinin kirdigi bavulla ilgili bir donus yapilmadi henuz.
803,İyi yapmışsınız hoş yapmışsınız da sınav giriş belgelerini sınavda topluyorlar dönüş için 2. bir giriş belgesi mi çıkartsın insanlar? @iettdestek @ietttr
804,30'unda İzmir'e gelen paket anca 5'inde dağıtıma çıktı onda da kağnı ya da merkep ile ulaşım sağlanıyor sanırım. Böyle iş bilmezlik görmedim. @UPSTurkiye @UPSDestek Bir eleştiri de @Teknosa için; bu sıkıntıyı takip etmiyorsanız ben müşteri olarak ona göre tercih yapacağım artık
805,Hediye çarkından Filmbox 1 aylık ücretsiz üyelik geldi. Şimdi hesabımdan 12 lira gibi bir ücret kesildi ve üyeliğim devam etti. İptal edemiyorum bu nasıl haksızlık insanları neden mağdur ediyorsunuz. Hemen üyeliğimi iptal edin ve banka bilgilerimi silin aksi takdirde yasal hakkımı kullanacağım ve şikayetçi olacağım.
806,15 Nisan Pazar günü saat 14:00 de İzmir Tüyap Kitap Fuarı’ndayım. Tüm kitap dostlarını beklerim.#kitapkurdu #kitapfuarı #tüyapkitapfuarı #izmirkitapfuarı #izmirkitapfuari #izmiretkinlik #imzagünü @destekyayinlari
807,@kuveytturk @KTDestek bir konuda taciz boyutuna varacak sms gonderilmez hesapmi kapatalim.
808,Yaklaşık 7-8 senedir kullandığım Pttcell beklenen tarife abonesiyim. İnternetim sınırsız olmasına rağmen 15-20 gündür internetimde kısıtlama yapılmaktadır. Pttcell hiçbir şekilde yardımcı olmamakta ve şikayet bilgisi bıraktığımda BTK sisteminde görüyorum. Şikayetimi kimi kime nasıl şikayet edeceğiz bilemiyorum. Sorumlu kim? Neden internetim kesildi?
809,Nazik dönüşü için @auzefkurumsal murat beye teşekkür ediyorum.
810,Merhabalar İstanbul Mall of AVM Boyner mağazasından satın almış olduğumuz Burberry bayan Classic parfüm kesinlikle orijinal değil. Kokusu 5 dakika bile kalmıyor. Defalarca sorup orijinal mi diye alışveriş yaptık. Eşime hediye diye almıştım ve bu parfümü yıllardır kullanıyoruz. Kalıcılığını çok iyi biliyoruz. Bu marka ya yakışmadı. Saygılarımla.
811,Destek Yayınları'ndan bir yaşam tarzı kitabı: "Son Toksine Kadar Kendine İyi Bak" #SonToksineKadar #KendineİyiBak #DestekYayinlari
812,mükemmel bir ürün değil ama uygun fiyata sahipse alınabilir.
813,Watsons şifremi unuttum. E-posta adresimi girip şifremi unuttum diyorum fakat şifre yenileme e-postası gelmiyor. Telefon numarasıyla giriş gibi bir seçenek de yok. E-postama da gelmiyor. Giriş nasıl yapabilirim? Tekrardan kayıt olmayı kabul etmiyor telefon numarasından dolayı yardımcı olur musunuz?
814,@ZiraatDestek kaç gündür günde iki defa böyle mesaj geliyor. Bu nedir?
815,Günaydın Büyük Taraftar
816,Turkcell superonline’dan birileri geliyor binaya giriyor ve binanın içine koridor duvarına reklam etiketi yapıştırıyor gelin sökün istemiyoruz dedik 10 gündür tık yok Allah sizi bildiği gibi yapsın (öyle bir maddeki ben sökemedim yerinden)
817,Allah sizi bildigi yapsin @pegasusdestek @ucurbenipegasus İstanbuldan bodruma 4 saate yakin gecikme terbiyesizliktir.saygisizliktir.Hic bir aciklamasi olamaz#pegasus
818,Arka arkaya 3 seferde mi? Vallahi bravo👏👏👏
819,ÜRÜNÜ 3 AY ÖNCE SATIN ALDIM İLK KEZ GEÇEN HAFTA SEYHATTE KULLANDIM KAPAK KİLİTLİ OLMASINA RAĞMEN YATAY POZİSYONDA KOMPLE AKMIŞ DÜNYA MARKASI DİYE DAHA ÇOK PARA VEREREK ALMIŞTIM AMA HAYAL KIRIKLIĞINA UĞRADIM ÇİN MALI ALSAYDIM KEŞKE
820,"@cemmumcu: bu hengamede bunlara bile alet olabilirsiniz dikkat edin
821,Satın aldığım için çok mutluyum. Yaz-kış buz tüketmeyi çok seviyorum. Ve maalesef Türkiye'de böyle bir alışkanlık olmadığı için buz kalıpları genellikle küçük ve yetersiz oluyorlar. Bu kalıplar büyük olduğu için tek bir buz bile yeterli oluyor. Teşekkür ederim.
822,Ya arkadaş @Trendyol madem bu kadar uzun süre tedarik süresi veriyorsunuz o zaman böyle saçma kampanya yapma ve kargo şirketlerini suçlama bari@araskargo @YurticiKargo @mngkargo @UPSDestek @UPSTurkiye @hepsiburada ya kurban ol sen @Trendyol
823,İlk paylaşımı yapan @YurticiKargo @YurticiDestek'e teşekkürlerimi sunuyorum.SIRA SİZDE MİLLETİM...
824,Yedek olarak aldım henüz kullanmadım. Ancak %100 orijinal parça.
825,Max 1 aylık kullanım sunuyor bence çok eğilip bükülüyor adaptör yuvasında
826,Payfix'ten 2 gündür Ziraat Bankası Garanti Bankası ve Enpara üzerine para çekmek istiyorum ama 2 gündür 'para çekimi askıya alındı' diye uyarı çıkıyor ve para çekemiyorum. Ne zamana kadar çekemeyeceğim? Bu mağduriyetimin acilen giderilmesini talep ediyorum.
827,Merhabalar sayin yetkililerfaturalar sadece ocak ve su kullanımı için tüketilmiştir bu donemde 80 100 TL gelen fatura 302 olmuş fatura tamamen hatalıdır faturamin duzeltilmesini talep ediyorum..Haksiz yere ödeyemem bunu@igdasdestek @TC_Umraniye @umraniyebeltr @TC_istanbul
828,@BtcTurkDestek Her geçen gün daha kötüye gidiyor maalesef 2013 üyelik tarihim ama artık elveda deme zamanı gelmiş.08.01 de verdiğim 166 usdt çekim talebim 2 saat 50 dk onay bekliyor. Şimdi ltc cekimi de verdim bakalım ne kadar sürecek
829,Silivri yeni mah. Altınkeser sokak adresinde elektikler yok. @BEDASDestek @SilivriBel
830,Türk Telekom'dan internet bağlatmak istedik ancak aradığımız numara Extranet'e aitmiş. Bize Türk Telekom olduklarını söylediler bağlantı kurdular ertesi günü fark ettik iptal ettirmek istiyorum ama yarım saat bekletiyorlar. Asla müşteri hizmetlerine bağlamıyorlar. Ben hemen bu aboneliğin iptal edilmesini talep ediyorum.
831,Vergisiz cep telefonu kampanyasından yararlanmak için Migros'tan cep telefonu aldım ancak aldığım telefona GİB kayıtlarında kayıtlı olmayan bir fatura kesilmiş bu sebepten başvurum kabul edilmedi. Bir çok yerde zincirleri olan Migros nasıl böyle bir fatura kesiyor? Üstüne bir de doğru düzgün bir geri dönüş yok. Bir çok kez aradım arıyorum ama ne telefonu açıyorlar ne de bir geri dönüş sağlıyorlar. Ekimden beri bekliyorum ama hala bir dönüş yok 8 ay olmuş resmen! Sizin hatanız yüzünden ben hakkım olan kampanyadan yararlanamıyorum. Resmen beni mağdur ettiniz. Mağduriyetimin giderilmesini istiyorum.
832,Sabiha gokce -Konyadamla isimli @pegasusdestek @ucurbenipegasusuzaktaki hosteslerin yolculara yaklaşımları çok rahatsız edici idi
833,Göknet İletişim'in internet kullanıcısı oldum ve bağlantıyı sağladığımdan itibaren sürekli sorunlar yaşamaya başladım. Bağlantı sık sık kesiliyor yan odada Wi-Fi çekmiyor ve görüşme yapamıyorum. Bu gibi sorunlar nedeniyle müşteri hizmetlerini beş kez aradım. Altıncı seferinde arıza kaydı açtılar. E*** Hanım adında biri yardımcı olmak yerine numaramı engellemiş; aradığımda sistem beni atıyor ve telefonum kapanıyor. Başka bir numaradan aradığımda ise bağlantı sağlandı ve hayrete düştüm. Böyle bir hizmet anlayışı sunan bir firmayla karşılaşmadım. Üyeliğimin iptal edilmesini talep ediyorum ancak onu da yapmıyorlar. Sorunumun çözülmesini istiyorum.
834,@gyhayat @ayedasdestek’e iletelim iyi akşamlar.
835,Arkadaşlar @Turkcell Superonline bana upload vermediği yayın açamıyorum maalesef. Download da bir 4 oluyor bir 250 oluyor kafasına göre takılıyor. "Kesintisiz İnternet" veremiyor SuperOnline. Ne diyeyim bilmiyorum gerçekten 3 gündür böyleymiş ve hala çözülmemiş.
836,İstanbul'un göbeği Mecidiyeköy metrosunun içinde bulunan şubenizde su yok bence utanılacak bir durum. Bence tedarik oluşturma konusunda daha kapsamlı ve daha profesyonel bir ekiple çalışmanız gerek. Sanki kıtlık varmış gibi aşırı rahatsız edici bir durum yakışmıyor.
837,Müşteri hizmetlerinizi arayıp şikayetlerimi söyliycem ama telefon çekmediği için arayamıyorum vodafone @VodafoneDestek
838,Göknet firması hakkında şikayet\n\nGöknet firması altyapı kesik olduğunu bildirdim halde hala fatura gönderiyor Gmail adresine iptal etmek istediğimi yazdığım zaman iptal ediyorlar. Gönderimi 2 aydır mağduriyetimi anlatmak istiyorum. İlgili kişi ve firma bulamıyorum
839,Güzel
840,Allah belanızı versin gelirken 15 saat rötar şimdi 3 saat rötar. @AJ_Destek @AJET_TR Sabiha Gökçen’de @TurkishAirlines yok hızlıca gider geliriz diye AJet alıyoruz her türlü pişmanlık. Gören yeni kurulmuş havayolu sanar.
841,Arçelik'te Neler Oluyor Tüketici Hakları Hiçe Sayılıyor.Garanti kapsamındaki bir cihaz aynı arızayı iki kez ya da farklı arızaları dört kez peş peşe tekrarlarsa üretici firma o ürünü ücretsiz değiştirmek zorunda.Ama Arçelik bunu Yapmıyor#arcelik#h_bulgurlu#arcelikdestek
842,Siparişimi iptal edemiyorum. BKM Kitap müşteri hizmetlerini arıyorum TS ile başlayan sipariş numarasını istiyor fakat girince böyle bir numara yoktur deyip suratıma kapanıyor. Asla bir müşteri temsilcisiyle görüşemiyorum. Siparişim kargoya verilmek üzere ve ulaştığım mağaza sorumluları ise ancak pazartesi günü temsilciyle görüşebileceğimi söylüyor.
843,Turkcell Paycell uygulamasına giriş yapamıyorum. Sim kart blokeyi kaldır diyor müşteri hizmetlerini arıyorum öyle bir seçenek yok şifreyi yenile diyor link gönderiyorlar linke tıklıyorum kodu yazıyorum.\nSim kart blokeyi kaldırmanız lazım diyor müşteri hizmetlerini arayın diyor arıyorum yine şifre vermeye çalışıyor. Kayıp çalıntı haricinde müşteri temsilcisine bağlanılmıyor bu nasıl saçmalık anlamadım. Derhal bu sorunu düzeltin.
844,@Bora1453_1071 @barbarosansalfn @TK_TR @igairport @natgeotvturkiye @NatGeoTravel @NatGeo Hayatımda gördüğüm en saçma şeye en yakın şey: "Evladı Fatihan OTTOMAN" yazmış profiline... onu da düzgün yazamamış.
845,eğer çarktan hediye internet vermiyorsanız yanımda uygulamasını siliyorum??? @VodafoneDestek
846,Ben Turkcell'den Türk Telekom'a geçtim. Turkcell otomatik ödemedeki borcumu tahsil etmemiş bu arada. Borcumu nasıl ödeyebilirim? Bana dönüş yaparsanız memnun olurum. Borcumu ödemek istiyorum. Kart kullanımlarıma bakarken fark ettim paranın otomatik çekilmediğini.
847,Kredi kartı limit artırımı neden askıya alındıne kadar sürecek? @AlbarakaDestek @albarakacomtr
848,Turkcell de tek muhatabım sensin @aycckaynr şu işe bir el at. Yoksa sürekli seni arayıp yazıp taciz edeceğim. Şu mübarek günlerde iletişimim koparsa hep birlikte sıkıntıya gireriz. Benden söylemesi 😎
849,✈Keşfedilecek yepyeni bir rotamız var: Pointe-Noire!Bugün başladığımız seferlerimizle Kongo Cumhuriyeti’nin tropik şehri Pointe-Noire’ı bizimle keşfedin.🔎
850,@tsigortadestek Gaziantep depreminde evim hasar gördü bir türlü bize yardımcı olmadınız
851,Şuanda ataşehir ümraniye dönemecinde olan 10 numaralı hattayız. Fotoğrafı en arka koltugu cıkıs basamagından cektim. Bu otobus her gün aynı saatlerde bu dolulukta buna çözümünüz var mı? Kapı no : C-244 @iettdestek @ietttr şuanki durak kıble sk.
852,Arçelik marka bulaşık makinem bulaşıkları güzel yıkamıyor. Sıfır ürünü daha üst model ile değiştirmek zorunda kaldım. Sonuç olarak tercih ettiğim model Ultra Hijyen 6155 de daha kötü. 9 aydır bekliyoruz bakalım üçüncü makine kesinlikle başka marka olacak. Bir daha asla Arçelik tercih etmem. Ayrıca çamaşır makinemin de tuşları içinde kaldı. Sıfır ürünlerde bu hatalar nasıl olur anlamış değilim.
853,Yaklaşık 3 haftadır internetimde çok ciddi hız düşüşleri yaşıyorum. 75 MBits/s olan internet hızı 2 3 bazen 0.8 MBits/s düşüyor. Modemi kapatıp tekrar açtığımda 30 MBits/s geliyor fakat bu benim paketimin hızı değil. Defalarca kez aradım müşteri temsilcilerinden biri evet internet hızınız oldukça düşük fakat şu an kayıt oluşturamıyorum dedi. Ertesi gün tekrar aradım tekrar aynısı. Onun da ertesi günü aradım o anlık hızım 7-8 MBits/s idi hızınız normal deyip şikayet/arıza kaydı oluşturmayı keyfi şekilde reddetti. Ertesi gün tekrar aradım ve bana dalga geçer gibi bilgisizce modemi dinlendirin şeklinde bir ifade kullandı. Modem dinlendirmek nedir? Herkesi kendileri gibi bilgisiz olarak görüyorlar. Kendisiyle tartıştığım için şikayet kaydını müşteri memnuniyeti adına oluşturuyorum. Sen kim oluyorsun da benim parasını ödeyip yararlanamadığım hizmete karşın bir de lütuf yapmış gibi konuşuyorsun? Hata kaydını oluşturduktan 2 gün sonra aşağıdaki SMS bana ulaştı. Değerli müşterimiz teknik ekiplerimizce evde/işte internet arızanız incelenmiş olup bağlantı sağlanan adresinizin Türk Telekom santral/saha dolabına uzak olması sebebi ile tarife hızınızın sağlanamadığı tespit edilmiştir. Onayınız doğrultusunda uygun tarife hızlarına geçiş yapması adına sizi en kısa sürede 4441444'ten arayacağız. B001 Yukarıdaki SMS'e istinaden söyleyeceklerim şunlardır: Benim binam özel güçler tarafından bir yere taşınmadığına göre bu geçmişte de var olan uzaklığa rağmen 70/75 MBits/s alıyorken bugün hangi teknik bilginize güvenerek bana bu mesajı atabiliyorsunuz? Ya siz dolabı daha uzak bir mesafeye taşıdınız ya da attığınız mesajla alakasız olarak başka bir sorundan dolayı ben bu problemi yaşıyorum. Ek olarak evvelinde 100 MBits/s altyapıyı destekleyen internetim ve aboneliğim Türk Telekom'un yetersizliği yüzünden 70/75 MBits/s düştü. Mevcut altyapıyı güçlendireceğinize altyapıyı daha da aşağı çekiyorsunuz bir de SMS'de hızınızı aşağı çekelim diye teyit istiyorsunuz! Sizin internetteki veri akışlarının anlık tükettiği bant genişliğinden haberiniz var mı? Benim internetimin hızı hiçbir şekilde aşağıya çekilmeyecek. Ya benim sorunumu çözün ya da sizi doğrudan mahkemeye vereceğim.
854,Soru: Uçuş saatiniz gelmiş ve hâlâ kapınız bile açılmamışsa hangi hava yolu ile seyehat ediyorsunuz demektir?Cevap: @ucurbenipegasus @pegasusdestek @flymepegasus #uçurmabenipegasus bir daha mı ASLA!!!
855,Bugün 6. Günümüz ttnet saha dolabından Bedaş sayacını söktüğü için bahcesehir 2. Kisim mh. De 6 gündür internet yok.Arayıp sorunu çözüyoruz diyorsunuz ancak icraat yok. Bu kadar madur edilmez ki herkes işini yapsın lutfen@BEDASDestek @bedaskurumsal @TurkTelekom
856,Tozkoparan halkının sağlığı tamiyle bozulmaya başladı elektrik su dohalgaz yok insanlar çok zor durumda @TC_istanbul @istanbul_EGM @GungorenKym @Gungorennet @Gungorenbld @iskignmudurlugu @igdasdestek @igdaskurumsal @iskignmudurlugu @Akparti #TozkoparanlılarYoğunBakımda
857,Zincirli Gardiyan lakaplı League of Legends şampiyonu kimdir? #loltbfbaşlıyor
858,Şu regülatörün konuşma yeteneği olsaydı ne derdi acaba? Her gün aynı dert... Regülatör olmasaydı ne olurdu? Tesisat Kodu: 4008392285@enerjisa @enerjisadestek @toroslardestek
859,Bayram süresince Payfix hesabımdan hiçbir şekilde para çekemedim çok mağdur kaldım. Müşteri hizmetlerine bağlanamıyorum. Lütfen sorunumu giderin artık zor durumda kaldım. Paramı çekmek istiyorum. Hızlı bir uygulama diye sizi kullanıyorum ama zor durumda kalıyorum. Lütfen çözüm.
860,Pardon da savaş mı çıktı bu ne @ucurbenipegasus @anadolujet @TK_TR
861,Rüzgarnet abonesiyim. Evimi taşıdım fakat 1 hafta oldu Rüzgarnet 600 TL ücreti olduğu halde nakil işlemine cevap bile vermedi. Muhatap bulamıyoruz cayma bedeli 1750 TL nakil 600 TL aylık 140 TL ama hizmet 0.
